SEP=;
timestamp;deltaTime;hr;hrValid
2024-02-08T12:56:31.556;16591;62;True
2024-02-08T12:56:31.561;16591;62;True
2024-02-08T12:56:31.565;16591;62;True
2024-02-08T12:56:31.570;16591;62;True
2024-02-08T12:56:31.574;16591;62;True
2024-02-08T12:56:31.579;16591;62;True
2024-02-08T12:56:31.583;16591;62;True
2024-02-08T12:56:31.588;16591;62;True
2024-02-08T12:56:31.593;16591;62;True
2024-02-08T12:56:31.598;16591;62;True
2024-02-08T12:56:31.602;16591;62;True
2024-02-08T12:56:31.607;16591;62;True
2024-02-08T12:56:31.613;16591;62;True
2024-02-08T12:56:31.619;16591;62;True
2024-02-08T12:56:31.625;16591;62;True
2024-02-08T12:56:31.632;16591;62;True
2024-02-08T12:56:31.638;16591;62;True
2024-02-08T12:56:31.645;16591;62;True
2024-02-08T12:56:31.649;16591;62;True
2024-02-08T12:56:31.654;16591;62;True
2024-02-08T12:56:31.658;16591;62;True
2024-02-08T12:56:31.664;16591;62;True
2024-02-08T12:56:31.669;16591;62;True
2024-02-08T12:56:31.673;16591;62;True
2024-02-08T12:56:31.678;16591;62;True
2024-02-08T12:56:31.684;16591;62;True
2024-02-08T12:56:31.689;16591;62;True
2024-02-08T12:56:31.694;16591;62;True
2024-02-08T12:56:31.699;16591;62;True
2024-02-08T12:56:31.704;16591;62;True
2024-02-08T12:56:31.709;16591;62;True
2024-02-08T12:56:31.714;16591;62;True
2024-02-08T12:56:31.719;16591;62;True
2024-02-08T12:56:31.723;16591;62;True
2024-02-08T12:56:31.728;16591;62;True
2024-02-08T12:56:31.733;16591;62;True
2024-02-08T12:56:31.739;16591;62;True
2024-02-08T12:56:31.744;16591;62;True
2024-02-08T12:56:31.749;16591;62;True
2024-02-08T12:56:31.755;16591;62;True
2024-02-08T12:56:31.760;16591;62;True
2024-02-08T12:56:31.766;16591;62;True
2024-02-08T12:56:31.773;16591;62;True
2024-02-08T12:56:31.778;16591;62;True
2024-02-08T12:56:31.784;16591;62;True
2024-02-08T12:56:31.789;16591;62;True
2024-02-08T12:56:31.795;16591;62;True
2024-02-08T12:56:31.800;16591;62;True
2024-02-08T12:56:31.805;16591;62;True
2024-02-08T12:56:31.811;16591;62;True
2024-02-08T12:56:31.816;16591;62;True
2024-02-08T12:56:31.821;16591;62;True
2024-02-08T12:56:31.827;16591;62;True
2024-02-08T12:56:31.833;16591;62;True
2024-02-08T12:56:31.837;16591;62;True
2024-02-08T12:56:31.843;16591;62;True
2024-02-08T12:56:31.851;16591;62;True
2024-02-08T12:56:31.856;16591;62;True
2024-02-08T12:56:31.861;16591;62;True
2024-02-08T12:56:31.865;16591;62;True
2024-02-08T12:56:31.869;16591;62;True
2024-02-08T12:56:31.874;16591;62;True
2024-02-08T12:56:31.877;16591;62;True
2024-02-08T12:56:31.881;16591;62;True
2024-02-08T12:56:31.886;16591;62;True
2024-02-08T12:56:31.891;16591;62;True
2024-02-08T12:56:31.896;16591;62;True
2024-02-08T12:56:31.901;16591;62;True
2024-02-08T12:56:31.905;16591;62;True
2024-02-08T12:56:31.910;16591;62;True
2024-02-08T12:56:31.915;16591;62;True
2024-02-08T12:56:31.919;16591;62;True
2024-02-08T12:56:31.923;16591;62;True
2024-02-08T12:56:31.927;16591;62;True
2024-02-08T12:56:31.932;16591;62;True
2024-02-08T12:56:31.937;16591;62;True
2024-02-08T12:56:31.941;16591;62;True
2024-02-08T12:56:31.946;16591;62;True
2024-02-08T12:56:31.950;16591;62;True
2024-02-08T12:56:31.955;16591;62;True
2024-02-08T12:56:31.960;16591;62;True
2024-02-08T12:56:31.965;16591;62;True
2024-02-08T12:56:31.970;16591;62;True
2024-02-08T12:56:31.975;16591;62;True
2024-02-08T12:56:31.980;16591;62;True
2024-02-08T12:56:31.985;16591;62;True
2024-02-08T12:56:31.991;16591;62;True
2024-02-08T12:56:31.997;16591;62;True
2024-02-08T12:56:32.002;16591;62;True
2024-02-08T12:56:32.006;16591;62;True
2024-02-08T12:56:32.012;16591;62;True
2024-02-08T12:56:32.018;16591;62;True
2024-02-08T12:56:32.023;16591;62;True
2024-02-08T12:56:32.029;16591;62;True
2024-02-08T12:56:32.035;16591;62;True
2024-02-08T12:56:32.040;16591;62;True
2024-02-08T12:56:32.046;16591;62;True
2024-02-08T12:56:32.054;16591;62;True
2024-02-08T12:56:32.060;16591;62;True
2024-02-08T12:56:32.064;16591;62;True
2024-02-08T12:56:32.070;16591;62;True
2024-02-08T12:56:32.077;16591;62;True
2024-02-08T12:56:32.083;16591;62;True
2024-02-08T12:56:32.089;16591;62;True
2024-02-08T12:56:32.096;16591;62;True
2024-02-08T12:56:32.102;16591;62;True
2024-02-08T12:56:32.107;16591;62;True
2024-02-08T12:56:32.114;16591;62;True
2024-02-08T12:56:32.119;16591;62;True
2024-02-08T12:56:32.124;16591;62;True
2024-02-08T12:56:32.129;16591;62;True
2024-02-08T12:56:32.133;16591;62;True
2024-02-08T12:56:32.140;16591;62;True
2024-02-08T12:56:32.145;16591;62;True
2024-02-08T12:56:32.149;16591;62;True
2024-02-08T12:56:32.156;16591;62;True
2024-02-08T12:56:32.162;16591;62;True
2024-02-08T12:56:32.168;16591;62;True
2024-02-08T12:56:32.173;16591;62;True
2024-02-08T12:56:32.179;16591;62;True
2024-02-08T12:56:32.185;16591;62;True
2024-02-08T12:56:32.189;16591;62;True
2024-02-08T12:56:32.195;16591;62;True
2024-02-08T12:56:32.200;16591;62;True
2024-02-08T12:56:32.206;16591;62;True
2024-02-08T12:56:32.212;16591;62;True
2024-02-08T12:56:32.218;16591;62;True
2024-02-08T12:56:32.223;16591;62;True
2024-02-08T12:56:32.228;16591;62;True
2024-02-08T12:56:32.234;16591;62;True
2024-02-08T12:56:32.239;16591;62;True
2024-02-08T12:56:32.243;16591;62;True
2024-02-08T12:56:32.248;16591;62;True
2024-02-08T12:56:32.255;16591;62;True
2024-02-08T12:56:32.260;16591;62;True
2024-02-08T12:56:32.264;16591;62;True
2024-02-08T12:56:32.268;16591;62;True
2024-02-08T12:56:32.273;16591;62;True
2024-02-08T12:56:32.278;16591;62;True
2024-02-08T12:56:32.282;16591;62;True
2024-02-08T12:56:32.287;16591;62;True
2024-02-08T12:56:32.291;16591;62;True
2024-02-08T12:56:32.297;16591;62;True
2024-02-08T12:56:32.301;16591;62;True
2024-02-08T12:56:32.306;16591;62;True
2024-02-08T12:56:32.311;16591;62;True
2024-02-08T12:56:32.315;16591;62;True
2024-02-08T12:56:32.319;16591;62;True
2024-02-08T12:56:32.324;16591;62;True
2024-02-08T12:56:32.328;16591;62;True
2024-02-08T12:56:32.333;16591;62;True
2024-02-08T12:56:32.338;16591;62;True
2024-02-08T12:56:32.342;16591;62;True
2024-02-08T12:56:32.346;16591;62;True
2024-02-08T12:56:32.351;16591;62;True
2024-02-08T12:56:32.355;16591;62;True
2024-02-08T12:56:32.359;16591;62;True
2024-02-08T12:56:32.363;16591;62;True
2024-02-08T12:56:32.367;16591;62;True
2024-02-08T12:56:32.373;16591;62;True
2024-02-08T12:56:32.377;16591;62;True
2024-02-08T12:56:32.381;16591;62;True
2024-02-08T12:56:32.386;16591;62;True
2024-02-08T12:56:32.390;16591;62;True
2024-02-08T12:56:32.395;16591;62;True
2024-02-08T12:56:32.400;16591;62;True
2024-02-08T12:56:32.404;16591;62;True
2024-02-08T12:56:32.409;16591;62;True
2024-02-08T12:56:32.414;16591;62;True
2024-02-08T12:56:32.419;16591;62;True
2024-02-08T12:56:32.423;16591;62;True
2024-02-08T12:56:32.428;16591;62;True
2024-02-08T12:56:32.434;16591;62;True
2024-02-08T12:56:32.440;16591;62;True
2024-02-08T12:56:32.445;16591;62;True
2024-02-08T12:56:32.449;16591;62;True
2024-02-08T12:56:32.456;16591;62;True
2024-02-08T12:56:32.460;16591;62;True
2024-02-08T12:56:32.465;16591;62;True
2024-02-08T12:56:32.470;16591;62;True
2024-02-08T12:56:32.474;16591;62;True
2024-02-08T12:56:32.478;16591;62;True
2024-02-08T12:56:32.482;16591;62;True
2024-02-08T12:56:32.487;16591;62;True
2024-02-08T12:56:32.492;16591;62;True
2024-02-08T12:56:32.496;16591;62;True
2024-02-08T12:56:32.500;16591;62;True
2024-02-08T12:56:32.505;16591;62;True
2024-02-08T12:56:32.510;16591;62;True
2024-02-08T12:56:32.517;16591;62;True
2024-02-08T12:56:32.523;16591;62;True
2024-02-08T12:56:32.529;16591;62;True
2024-02-08T12:56:32.533;16591;62;True
2024-02-08T12:56:32.537;16591;62;True
2024-02-08T12:56:32.543;16591;62;True
2024-02-08T12:56:32.548;16591;62;True
2024-02-08T12:56:32.553;16591;62;True
2024-02-08T12:56:32.557;16591;62;True
2024-02-08T12:56:32.563;16591;62;True
2024-02-08T12:56:32.567;16591;62;True
2024-02-08T12:56:32.574;16591;62;True
2024-02-08T12:56:32.580;16591;62;True
2024-02-08T12:56:32.586;16591;62;True
2024-02-08T12:56:32.592;16591;62;True
2024-02-08T12:56:32.598;16591;62;True
2024-02-08T12:56:32.603;16591;62;True
2024-02-08T12:56:32.608;16591;62;True
2024-02-08T12:56:32.614;16591;62;True
2024-02-08T12:56:32.619;16591;62;True
2024-02-08T12:56:32.625;16591;62;True
2024-02-08T12:56:32.631;16591;62;True
2024-02-08T12:56:32.637;16591;62;True
2024-02-08T12:56:32.642;16591;62;True
2024-02-08T12:56:32.648;16591;62;True
2024-02-08T12:56:32.655;16591;62;True
2024-02-08T12:56:32.663;16591;62;True
2024-02-08T12:56:32.669;16591;62;True
2024-02-08T12:56:32.676;16591;62;True
2024-02-08T12:56:32.684;16591;62;True
2024-02-08T12:56:32.690;16591;62;True
2024-02-08T12:56:32.696;16591;62;True
2024-02-08T12:56:32.702;16591;62;True
2024-02-08T12:56:32.708;16591;62;True
2024-02-08T12:56:32.715;16591;62;True
2024-02-08T12:56:32.719;16591;62;True
2024-02-08T12:56:32.724;16591;62;True
2024-02-08T12:56:32.729;16591;62;True
2024-02-08T12:56:32.735;16591;62;True
2024-02-08T12:56:32.739;16591;62;True
2024-02-08T12:56:32.744;16591;62;True
2024-02-08T12:56:32.749;16591;62;True
2024-02-08T12:56:32.756;16591;62;True
2024-02-08T12:56:32.761;16591;62;True
2024-02-08T12:56:32.767;16591;62;True
2024-02-08T12:56:32.773;16591;62;True
2024-02-08T12:56:32.779;16591;62;True
2024-02-08T12:56:32.786;16591;62;True
2024-02-08T12:56:32.792;16591;62;True
2024-02-08T12:56:32.797;16591;62;True
2024-02-08T12:56:32.803;16591;62;True
2024-02-08T12:56:32.805;16591;62;True
2024-02-08T12:56:32.809;16591;62;True
2024-02-08T12:56:32.814;16591;62;True
2024-02-08T12:56:32.818;16591;62;True
2024-02-08T12:56:32.821;16591;62;True
2024-02-08T12:56:32.826;16591;62;True
2024-02-08T12:56:32.831;16591;62;True
2024-02-08T12:56:32.836;16591;62;True
2024-02-08T12:56:32.842;16591;62;True
2024-02-08T12:56:32.847;16591;62;True
2024-02-08T12:56:32.852;16591;62;True
2024-02-08T12:56:32.857;16591;62;True
2024-02-08T12:56:32.863;16591;62;True
2024-02-08T12:56:32.869;16591;62;True
2024-02-08T12:56:32.877;16591;62;True
2024-02-08T12:56:32.882;16591;62;True
2024-02-08T12:56:32.889;16591;62;True
2024-02-08T12:56:32.894;16591;62;True
2024-02-08T12:56:32.901;16591;62;True
2024-02-08T12:56:32.907;16591;62;True
2024-02-08T12:56:32.913;16591;62;True
2024-02-08T12:56:32.917;16591;62;True
2024-02-08T12:56:32.923;16591;62;True
2024-02-08T12:56:32.927;16591;62;True
2024-02-08T12:56:32.932;16591;62;True
2024-02-08T12:56:32.937;16591;62;True
2024-02-08T12:56:32.941;16591;62;True
2024-02-08T12:56:32.946;16591;62;True
2024-02-08T12:56:32.951;16591;62;True
2024-02-08T12:56:32.956;16591;62;True
2024-02-08T12:56:32.961;16591;62;True
2024-02-08T12:56:32.965;16591;62;True
2024-02-08T12:56:32.971;16591;62;True
2024-02-08T12:56:32.976;16591;62;True
2024-02-08T12:56:32.980;16591;62;True
2024-02-08T12:56:32.986;16591;62;True
2024-02-08T12:56:32.991;16591;62;True
2024-02-08T12:56:32.997;16591;62;True
2024-02-08T12:56:33.002;16591;62;True
2024-02-08T12:56:33.007;16591;62;True
2024-02-08T12:56:33.013;16591;62;True
2024-02-08T12:56:33.018;16591;62;True
2024-02-08T12:56:33.022;16591;62;True
2024-02-08T12:56:33.028;16591;62;True
2024-02-08T12:56:33.033;16591;62;True
2024-02-08T12:56:33.038;16591;62;True
2024-02-08T12:56:33.043;16591;62;True
2024-02-08T12:56:33.048;16591;62;True
2024-02-08T12:56:33.053;16591;62;True
2024-02-08T12:56:33.059;16591;62;True
2024-02-08T12:56:33.066;16591;62;True
2024-02-08T12:56:33.072;16591;62;True
2024-02-08T12:56:33.078;16591;62;True
2024-02-08T12:56:33.083;16591;62;True
2024-02-08T12:56:33.088;16591;62;True
2024-02-08T12:56:33.093;16591;62;True
2024-02-08T12:56:33.098;16591;62;True
2024-02-08T12:56:33.103;16591;62;True
2024-02-08T12:56:33.107;16591;62;True
2024-02-08T12:56:33.112;16591;62;True
2024-02-08T12:56:33.116;16591;62;True
2024-02-08T12:56:33.121;16591;62;True
2024-02-08T12:56:33.126;16591;62;True
2024-02-08T12:56:33.131;16591;62;True
2024-02-08T12:56:33.137;16591;62;True
2024-02-08T12:56:33.144;16591;62;True
2024-02-08T12:56:33.149;16591;62;True
2024-02-08T12:56:33.156;16591;62;True
2024-02-08T12:56:33.162;16591;62;True
2024-02-08T12:56:33.168;16591;62;True
2024-02-08T12:56:33.174;16591;62;True
2024-02-08T12:56:33.180;16591;62;True
2024-02-08T12:56:33.186;16591;62;True
2024-02-08T12:56:33.192;16591;62;True
2024-02-08T12:56:33.200;16591;62;True
2024-02-08T12:56:33.205;16591;62;True
2024-02-08T12:56:33.212;16591;62;True
2024-02-08T12:56:33.220;16591;62;True
2024-02-08T12:56:33.227;16591;62;True
2024-02-08T12:56:33.233;16591;62;True
2024-02-08T12:56:33.239;16591;62;True
2024-02-08T12:56:33.246;16591;62;True
2024-02-08T12:56:33.252;16591;62;True
2024-02-08T12:56:33.257;16591;62;True
2024-02-08T12:56:33.263;16591;62;True
2024-02-08T12:56:33.272;16591;62;True
2024-02-08T12:56:33.279;16591;62;True
2024-02-08T12:56:33.284;16591;62;True
2024-02-08T12:56:33.289;16591;62;True
2024-02-08T12:56:33.294;16591;62;True
2024-02-08T12:56:33.300;16591;62;True
2024-02-08T12:56:33.307;16591;62;True
2024-02-08T12:56:33.312;16591;62;True
2024-02-08T12:56:33.317;16591;62;True
2024-02-08T12:56:33.322;16591;62;True
2024-02-08T12:56:33.328;16591;62;True
2024-02-08T12:56:33.332;16591;62;True
2024-02-08T12:56:33.338;16591;62;True
2024-02-08T12:56:33.343;16591;62;True
2024-02-08T12:56:33.348;16591;62;True
2024-02-08T12:56:33.354;16591;62;True
2024-02-08T12:56:33.360;16591;62;True
2024-02-08T12:56:33.366;16591;62;True
2024-02-08T12:56:33.373;16591;62;True
2024-02-08T12:56:33.378;16591;62;True
2024-02-08T12:56:33.383;16591;62;True
2024-02-08T12:56:33.388;16591;62;True
2024-02-08T12:56:33.394;16591;62;True
2024-02-08T12:56:33.399;16591;62;True
2024-02-08T12:56:33.404;16591;62;True
2024-02-08T12:56:33.409;16591;62;True
2024-02-08T12:56:33.414;16591;62;True
2024-02-08T12:56:33.421;16591;62;True
2024-02-08T12:56:33.425;16591;62;True
2024-02-08T12:56:33.431;16591;62;True
2024-02-08T12:56:33.437;16591;62;True
2024-02-08T12:56:33.442;16591;62;True
2024-02-08T12:56:33.447;16591;62;True
2024-02-08T12:56:33.453;16591;62;True
2024-02-08T12:56:33.459;16591;62;True
2024-02-08T12:56:33.464;16591;62;True
2024-02-08T12:56:33.471;16591;62;True
2024-02-08T12:56:33.476;16591;62;True
2024-02-08T12:56:33.481;16591;62;True
2024-02-08T12:56:33.487;16591;62;True
2024-02-08T12:56:33.493;16591;62;True
2024-02-08T12:56:33.498;16591;62;True
2024-02-08T12:56:33.503;16591;62;True
2024-02-08T12:56:33.508;16591;62;True
2024-02-08T12:56:33.514;16591;62;True
2024-02-08T12:56:33.519;16591;62;True
2024-02-08T12:56:33.524;16591;62;True
2024-02-08T12:56:33.529;16591;62;True
2024-02-08T12:56:33.536;16591;62;True
2024-02-08T12:56:33.541;16591;62;True
2024-02-08T12:56:33.546;16591;62;True
2024-02-08T12:56:33.552;16591;62;True
2024-02-08T12:56:33.556;16591;62;True
2024-02-08T12:56:33.562;16591;62;True
2024-02-08T12:56:33.567;16591;62;True
2024-02-08T12:56:33.572;16591;62;True
2024-02-08T12:56:33.578;16591;62;True
2024-02-08T12:56:33.584;16591;62;True
2024-02-08T12:56:33.590;16591;62;True
2024-02-08T12:56:33.596;16591;62;True
2024-02-08T12:56:33.601;16591;62;True
2024-02-08T12:56:33.608;16591;62;True
2024-02-08T12:56:33.613;16591;62;True
2024-02-08T12:56:33.619;16591;62;True
2024-02-08T12:56:33.624;16591;62;True
2024-02-08T12:56:33.629;16591;62;True
2024-02-08T12:56:33.635;16591;62;True
2024-02-08T12:56:33.640;16591;62;True
2024-02-08T12:56:33.645;16591;62;True
2024-02-08T12:56:33.651;16591;62;True
2024-02-08T12:56:33.656;16591;62;True
2024-02-08T12:56:33.661;16591;62;True
2024-02-08T12:56:33.666;16591;62;True
2024-02-08T12:56:33.675;16591;62;True
2024-02-08T12:56:33.681;16591;62;True
2024-02-08T12:56:33.687;16591;62;True
2024-02-08T12:56:33.693;16591;62;True
2024-02-08T12:56:33.700;16591;62;True
2024-02-08T12:56:33.706;16591;62;True
2024-02-08T12:56:33.713;16591;62;True
2024-02-08T12:56:33.717;16591;62;True
2024-02-08T12:56:33.724;16591;62;True
2024-02-08T12:56:33.731;16591;62;True
2024-02-08T12:56:33.737;16591;62;True
2024-02-08T12:56:33.743;16591;62;True
2024-02-08T12:56:33.749;16591;62;True
2024-02-08T12:56:33.756;16591;62;True
2024-02-08T12:56:33.763;16591;62;True
2024-02-08T12:56:33.770;16591;62;True
2024-02-08T12:56:33.776;16591;62;True
2024-02-08T12:56:33.782;16591;62;True
2024-02-08T12:56:33.788;16591;62;True
2024-02-08T12:56:33.794;16591;62;True
2024-02-08T12:56:33.800;16591;62;True
2024-02-08T12:56:33.806;16591;62;True
2024-02-08T12:56:33.812;16591;62;True
2024-02-08T12:56:33.818;16591;62;True
2024-02-08T12:56:33.822;16591;62;True
2024-02-08T12:56:33.827;16591;62;True
2024-02-08T12:56:33.832;16591;62;True
2024-02-08T12:56:33.838;16591;62;True
2024-02-08T12:56:33.843;16591;62;True
2024-02-08T12:56:33.848;16591;62;True
2024-02-08T12:56:33.854;16591;62;True
2024-02-08T12:56:33.859;16591;62;True
2024-02-08T12:56:33.864;16591;62;True
2024-02-08T12:56:33.870;16591;62;True
2024-02-08T12:56:33.877;16591;62;True
2024-02-08T12:56:33.882;16591;62;True
2024-02-08T12:56:33.886;16591;62;True
2024-02-08T12:56:33.890;16591;62;True
2024-02-08T12:56:33.896;16591;62;True
2024-02-08T12:56:33.902;16591;62;True
2024-02-08T12:56:33.908;16591;62;True
2024-02-08T12:56:33.914;16591;62;True
2024-02-08T12:56:33.920;16591;62;True
2024-02-08T12:56:33.925;16591;62;True
2024-02-08T12:56:33.931;16591;62;True
2024-02-08T12:56:33.936;16591;62;True
2024-02-08T12:56:33.942;16591;62;True
2024-02-08T12:56:33.947;16591;62;True
2024-02-08T12:56:33.953;16591;62;True
2024-02-08T12:56:33.958;16591;62;True
2024-02-08T12:56:33.964;16591;62;True
2024-02-08T12:56:33.970;16591;62;True
2024-02-08T12:56:33.975;16591;62;True
2024-02-08T12:56:33.981;16591;62;True
2024-02-08T12:56:33.986;16591;62;True
2024-02-08T12:56:33.992;16591;62;True
2024-02-08T12:56:33.998;16591;62;True
2024-02-08T12:56:34.004;16591;62;True
2024-02-08T12:56:34.011;16591;62;True
2024-02-08T12:56:34.018;16591;62;True
2024-02-08T12:56:34.024;16591;62;True
2024-02-08T12:56:34.033;16591;62;True
2024-02-08T12:56:34.041;16591;62;True
2024-02-08T12:56:34.048;16591;62;True
2024-02-08T12:56:34.055;16591;62;True
2024-02-08T12:56:34.062;16591;62;True
2024-02-08T12:56:34.069;16591;62;True
2024-02-08T12:56:34.077;16591;62;True
2024-02-08T12:56:34.087;16591;62;True
2024-02-08T12:56:34.094;16591;62;True
2024-02-08T12:56:34.100;16591;62;True
2024-02-08T12:56:34.106;16591;62;True
2024-02-08T12:56:34.113;16591;62;True
2024-02-08T12:56:34.120;16591;62;True
2024-02-08T12:56:34.125;16591;62;True
2024-02-08T12:56:34.131;16591;62;True
2024-02-08T12:56:34.137;16591;62;True
2024-02-08T12:56:34.144;16591;62;True
2024-02-08T12:56:34.150;16591;62;True
2024-02-08T12:56:34.156;16591;62;True
2024-02-08T12:56:34.164;16591;62;True
2024-02-08T12:56:34.171;16591;62;True
2024-02-08T12:56:34.176;16591;62;True
2024-02-08T12:56:34.182;16591;62;True
2024-02-08T12:56:34.187;16591;62;True
2024-02-08T12:56:34.193;16591;62;True
2024-02-08T12:56:34.200;16591;62;True
2024-02-08T12:56:34.205;16591;62;True
2024-02-08T12:56:34.213;16591;62;True
2024-02-08T12:56:34.218;16591;62;True
2024-02-08T12:56:34.222;16591;62;True
2024-02-08T12:56:34.228;16591;62;True
2024-02-08T12:56:34.233;16591;62;True
2024-02-08T12:56:34.238;16591;62;True
2024-02-08T12:56:34.243;16591;62;True
2024-02-08T12:56:34.248;16591;62;True
2024-02-08T12:56:34.254;16591;62;True
2024-02-08T12:56:34.258;16591;62;True
2024-02-08T12:56:34.263;16591;62;True
2024-02-08T12:56:34.268;16591;62;True
2024-02-08T12:56:34.273;16591;62;True
2024-02-08T12:56:34.279;16591;62;True
2024-02-08T12:56:34.285;16591;62;True
