SEP=;
timestamp;deltaTime_0;amplitude[mv]_0;deltaTime_1;amplitude[mv]_1;deltaTime_2;amplitude[mv]_2;deltaTime_3;amplitude[mv]_3;deltaTime_4;amplitude[mv]_4;deltaTime_5;amplitude[mv]_5;deltaTime_6;amplitude[mv]_6;deltaTime_7;amplitude[mv]_7;deltaTime_8;amplitude[mv]_8;deltaTime_9;amplitude[mv]_9;deltaTime_10;amplitude[mv]_10;deltaTime_11;amplitude[mv]_11;deltaTime_12;amplitude[mv]_12;deltaTime_13;amplitude[mv]_13;deltaTime_14;amplitude[mv]_14;deltaTime_15;amplitude[mv]_15;deltaTime_16;amplitude[mv]_16;deltaTime_17;amplitude[mv]_17;deltaTime_18;amplitude[mv]_18;deltaTime_19;amplitude[mv]_19;deltaTime_20;amplitude[mv]_20;deltaTime_21;amplitude[mv]_21;deltaTime_22;amplitude[mv]_22;deltaTime_23;amplitude[mv]_23;deltaTime_24;amplitude[mv]_24;
2021-10-14T18:18:15.557;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:15.657;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:15.758;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:15.859;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:15.960;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:16.061;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:16.162;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:16.263;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:16.363;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:16.464;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,4033203;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,3349609;
2021-10-14T18:18:16.565;0;0,4216309;0;-0,4997559;0;-0,3366699;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,373291;0;0,5014648;0;-0,4997559;0;0,1350098;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;-0,3515625;
2021-10-14T18:18:16.665;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:16.765;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:16.866;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:16.966;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:17.067;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:17.167;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:17.267;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:17.368;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;-0,3481445;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:17.469;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:17.570;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:17.671;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:17.772;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:17.872;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,2814941;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:17.973;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:18.075;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:18.176;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:18.276;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:18.378;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:18.480;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:18.580;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:18.681;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:18.781;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:18.881;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:18.982;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,5014648;
2021-10-14T18:18:19.083;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:19.184;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;-0,02661133;0;-0,4997559;0;-0,4997559;0;-0,2714844;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:19.285;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:19.386;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:19.487;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:19.587;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:19.688;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,5014648;
2021-10-14T18:18:19.789;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:19.890;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:19.990;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:20.091;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:20.191;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:20.292;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:20.393;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:20.493;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:20.594;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:20.694;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,1582031;0;0,5014648;0;-0,4997559;0;-0,4997559;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;-0,4033203;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:20.794;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,09155273;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;-0,4997559;0;-0,4997559;0;0,5014648;0;0,5014648;
2021-10-14T18:18:20.895;0;0,5014648;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,1982422;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:20.996;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,333252;0;0,5014648;0;0,5014648;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:21.097;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,2983398;0;0,5014648;0;-0,05493164;0;-0,4997559;0;-0,4997559;0;0,5014648;0;0,5014648;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;
2021-10-14T18:18:21.197;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,3366699;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;-0,4997559;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:21.298;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,2617188;0;-0,4997559;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:21.398;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
2021-10-14T18:18:21.499;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;0;0,5014648;
